cruise,haul,loc,offset.y,offset.m,offset.d,offset.H,offset.M,offset.z,tz,notes
202207,14,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,15,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,15,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,16,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,16,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,17,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,17,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,18,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,18,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,19,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,19,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,20,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,20,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,21,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,21,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,22,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,22,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,23,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,23,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,24,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,24,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,25,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,25,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,26,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,26,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,27,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,27,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,28,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,28,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,29,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,29,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,30,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,30,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,31,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,31,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,32,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,32,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,33,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,33,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,34,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,34,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,35,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,35,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,36,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,36,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,37,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,37,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,38,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,38,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,39,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,39,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,40,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,40,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,41,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,41,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,42,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,42,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,43,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,43,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,44,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,44,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,45,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,45,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,46,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,46,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,47,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,47,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,48,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,48,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,49,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,49,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,50,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,50,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,51,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,51,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,52,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,52,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,53,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,53,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,54,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,54,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,55,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,55,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,56,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,56,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,57,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,57,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,58,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,58,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,59,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,59,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,60,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,60,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,61,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,61,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,62,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,62,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,63,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,63,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,64,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,64,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,65,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,65,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,66,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,66,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,67,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,67,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,68,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,68,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,69,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202207,69,Kite,0,0,0,0,0,10,America/Los_Angeles,
202207,70,Footrope,22,8,21,4,-20,10,America/Los_Angeles,Date/time was way off
202207,70,Kite,0,0,0,0,0,10,America/Los_Angeles,Time was off by 20s
202207,71,Footrope,22,8,21,4,-20,10,America/Los_Angeles,Date/time was way off
202207,71,Kite,0,0,0,0,0,10,America/Los_Angeles,Time was off by 20s
202207,72,Footrope,22,8,21,4,-20,10,America/Los_Angeles,Date/time was way off
202207,72,Kite,0,0,0,0,0,10,America/Los_Angeles,Time was off by 20s
202207,73,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202207,73,Kite,0,0,0,1,0,10,America/Los_Angeles,
202207,74,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202207,74,Kite,0,0,0,1,0,10,America/Los_Angeles,
202207,75,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202207,75,Kite,0,0,0,1,0,10,America/Los_Angeles,
202207,76,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202207,76,Kite,0,0,0,1,0,10,America/Los_Angeles,
202207,77,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202207,77,Kite,0,0,0,1,0,10,America/Los_Angeles,
202207,78,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202207,78,Kite,0,0,0,1,0,10,America/Los_Angeles,
202207,79,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202207,79,Kite,0,0,0,1,0,10,America/Los_Angeles,
202207,80,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202207,80,Kite,0,0,0,1,0,10,America/Los_Angeles,
202207,81,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202207,81,Kite,0,0,0,1,0,10,America/Los_Angeles,
202207,82,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202207,82,Kite,0,0,0,1,0,10,America/Los_Angeles,
202207,83,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202207,83,Kite,0,0,0,1,0,10,America/Los_Angeles,
202207,84,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202207,84,Kite,0,0,0,1,0,10,America/Los_Angeles,
202207,85,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202207,85,Kite,0,0,0,1,0,10,America/Los_Angeles,
202207,86,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202207,86,Kite,0,0,0,1,0,10,America/Los_Angeles,
202207,87,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202207,87,Kite,0,0,0,1,0,10,America/Los_Angeles,
202207,88,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202207,88,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,1,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,1,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,2,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,2,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,3,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,3,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,4,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,4,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,5,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,5,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,6,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,6,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,7,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,7,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,8,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,8,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,9,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,9,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,10,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,10,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,11,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,11,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,12,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,12,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,13,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,13,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,14,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,14,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,15,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,15,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,16,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,16,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,17,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,17,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,18,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,18,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,19,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,19,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,20,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,20,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,21,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,21,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,22,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,22,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,23,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,23,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,24,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,24,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,25,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,25,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,26,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,26,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,27,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,27,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,28,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,28,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,29,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,29,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,30,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,30,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,31,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,31,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,32,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,32,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,33,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,33,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,34,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,34,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,35,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,35,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,36,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,36,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,37,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,37,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,38,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,38,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,39,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,39,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,40,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,40,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,41,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,41,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,42,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,42,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,43,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,43,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,44,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,44,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,45,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,45,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,46,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,46,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,47,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,47,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,48,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,48,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,49,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,49,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,50,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,50,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,51,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,51,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,52,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,52,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,53,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,53,Kite,0,0,0,1,0,10,America/Los_Angeles,
202307,54,Footrope,0,0,0,1,0,10,America/Los_Angeles,
202307,54,Kite,0,0,0,1,0,10,America/Los_Angeles,
202407,1,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,1,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,2,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,2,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,3,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,3,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,4,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,4,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,5,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,5,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,6,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,6,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,7,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,7,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,8,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,8,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,9,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,9,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,10,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,10,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,11,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,11,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,12,Footrope,0,0,0,0,0,10,America/Los_Angeles,Short file
202407,12,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,13,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,13,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,14,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,14,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,15,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,15,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,16,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,16,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,17,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,17,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,18,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,18,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,19,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,19,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,20,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,20,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,21,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,21,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,22,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,22,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,23,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,23,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,24,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,24,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,25,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,25,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,26,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,26,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,27,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,27,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,28,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,28,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,29,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,29,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,30,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,30,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,31,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,31,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,32,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,32,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,33,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,33,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,34,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,34,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,35,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,35,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,36,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,36,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,37,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,37,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,38,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,38,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,39,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,39,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,40,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,40,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,41,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,41,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,42,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,42,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,43,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,43,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,44,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,44,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,45,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,45,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,46,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,46,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,47,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,47,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,48,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,48,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,49,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,49,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,50,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,50,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,51,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,51,Kite,0,0,0,-7,0,10,America/Los_Angeles,
202407,52,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,52,Kite,0,0,0,-7,0,10,America/Los_Angeles,
202407,53,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,53,Kite,0,0,0,-7,0,10,America/Los_Angeles,
202407,54,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,54,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,55,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,55,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,56,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,56,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,57,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,57,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,58,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,58,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,59,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,59,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,60,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,60,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,61,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,61,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,62,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,62,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,63,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,63,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,64,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,64,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,65,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,65,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,66,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,66,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,67,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,67,Kite,0,0,0,0,0,10,America/Los_Angeles,
